Settings,,,Holdings,,,,
,,,Asset ID,Asset Name,ISIN,Osmosis Sector,Osmosis Sector - June 19
,,,USAOWG1,WESTERN DIGITAL CORP,US9581021055,Technology Hardware & Equipment,Technology Hardware & Equipment
,,,USAQBW1,SVB FINANCIAL GROUP,US78486Q1013,N/A,N/A
,,,USAQRL1,BORGWARNER INC,US0997241064,N/A,N/A
,,,USAQVZ1,NVR INC,US62944T1051,N/A,N/A
,,,USARQD1,COPART INC,US2172041061,N/A,N/A
,,,USAS1T1,ESSEX PROPERTY TRUST INC,US2971781057,N/A,N/A
,,,USASGS1,ARCH CAPITAL GROUP LTD,BMG0450A1053,N/A,N/A
,,,USASUY1,SIRIUS XM HOLDINGS INC,US82968B1035,N/A,N/A
,,,USAUHW1,RESMED INC,US7611521078,Healthcare Equipment & Services,Healthcare Equipment & Services
,,,USAXF11,TD AMERITRADE HOLDING CORP,US87236Y1082,N/A,N/A
,,,USAXJJ1,TAKE-TWO INTERACTIVE SOFTWARE INC,US8740541094,N/A,N/A
,,,USAYLA1,ANNALY CAPITAL MANAGEMENT INC,US0357104092,N/A,N/A
,,,USAZKZ1,WASTE CONNECTIONS INC,CA94106B1013,N/A,N/A
,,,USAZRA1,COSTAR GROUP INC,US22160N1090,N/A,N/A
,,,AUSAHY1,CALTEX AUSTRALIA LTD,AU000000CTX1,Oil & Gas Producers,Oil & Gas Producers
,,,AUSAZL1,DEXUS,AU000000DXS1,N/A,N/A
,,,AUSBAZ1,OIL SEARCH LTD,PG0008579883,Oil & Gas Producers,Oil & Gas Producers
,,,AUSBGM1,WASHINGTON H SOUL PATTINSON & CO LTD,AU000000SOL3,N/A,N/A
,,,AUSCJX1,FORTESCUE METALS GROUP LTD,AU000000FMG4,Mining,Mining
,,,AUSCMK1,GOODMAN GROUP PTY LTD,AU000000GMG2,N/A,N/A
,,,AUSCNL1,FLIGHT CENTRE TRAVEL GROUP LTD,AU000000FLT9,N/A,N/A
,,,AUSCUR1,RAMSAY HEALTH CARE LTD,AU000000RHC8,N/A,N/A
,,,AUSCVL1,CHALLENGER LTD,AU000000CGF5,N/A,N/A
,,,AUSDCU1,REA GROUP LTD,AU000000REA9,N/A,N/A
,,,AUSDHD1,APA GROUP,AU000000APA1,N/A,N/A
,,,AUSDND1,TPG TELECOM LTD,AU000000TPM6,N/A,N/A
,,,AUSDQF1,SYDNEY AIRPORT HOLDINGS PTY LTD,AU000000SYD9,Industrial Transportation,Industrial Transportation
,,,CANACS2,ATCO LTD,CA0467894006,Electricity,Electricity
,,,CANASC1,EMPIRE COMPANY LTD,CA2918434077,N/A,N/A
,,,CANBOC1,KINROSS GOLD CORP,CA4969024047,Mining,Mining
,,,CANCAR1,WEST FRASER TIMBER CO LTD,CA9528451052,N/A,N/A
,,,CANCNK1,FIRST CAPITAL REIT,CA31890B1031,N/A,N/A
,,,CANCOB1,ALIMENTATION COUCHE-TARD INC,CA01626P4033,N/A,N/A
,,,CANCPQ1,RIOCAN REAL ESTATE INVESTMENT TRUST,CA7669101031,N/A,N/A
,,,CANCVT1,KIRKLAND LAKE GOLD LTD,CA49741E1007,N/A,N/A
,,,CANDGK1,H&R REAL ESTATE INVESTMENT TRUST,CA4039254079,N/A,N/A
,,,CANFLX1,ALGONQUIN POWER & UTILITIES CORP,CA0158571053,N/A,N/A
,,,CANFVH1,CANADIAN APARTMENT PROPERTIES REIT,CA1349211054,N/A,N/A
,,,CANFZB1,WHEATON PRECIOUS METALS CORP,CA9628791027,N/A,N/A
,,,CANGBQ1,SMARTCENTRES REAL ESTATE INVESTMENT,CA83179X1087,N/A,N/A
,,,CANGNM1,GILDAN ACTIVEWEAR INC,CA3759161035,Personal Goods,Personal Goods
,,,CANHDM1,INTER PIPELINE LTD,CA45833V1094,N/A,N/A
,,,CANHSP1,PEMBINA PIPELINE CORP,CA7063271034,N/A,N/A
,,,CANIBV1,LUNDIN MINING CORP,CA5503721063,Mining,Mining
,,,CANISU1,FIRST QUANTUM MINERALS LTD,CA3359341052,Industrial Metals,Industrial Metals
,,,CANJAH1,ALTAGAS LTD,CA0213611001,N/A,N/A
,,,DENACA1,AP MOELLER - MAERSK A/S,DK0010244425,Industrial Transportation,Industrial Transportation
,,,DENAQF1,GENMAB A/S,DK0010272202,N/A,N/A
,,,FRAAAG1,DASSAULT AVIATION SA,FR0000121725,Aerospace & Defense,Aerospace & Defense
,,,FRAACB1,NATIXIS,FR0000120685,N/A,N/A
,,,FRAACS1,EURAZEO SE,FR0000121121,N/A,N/A
,,,FRAACX2,GETLINK,FR0010533075,Industrial Engineering,Industrial Engineering
,,,FRAAJM1,BOLLORE SA,FR0000039299,General Industrials,General Industrials
,,,FRABDB1,EIFFAGE SA,FR0000130452,Construction & Materials,Construction & Materials
,,,FRABNK1,WENDEL SE,FR0000121204,N/A,N/A
,,,FRACLD1,GECINA SA,FR0010040865,N/A,N/A
,,,FRACLE1,SCOR SE,FR0010411983,N/A,N/A
,,,FRACMD1,HERMES INTERNATIONAL SCA,FR0000052292,Personal Goods,Personal Goods
,,,FRADBT1,ICADE SA,FR0000035081,N/A,N/A
,,,FRAEFD1,CNP ASSURANCES SA,FR0000120222,N/A,N/A
,,,FRAEGV1,SARTORIUS STEDIM BIOTECH SA,FR0013154002,Pharmaceuticals & Biotechnology,Pharmaceuticals & Biotechnology
,,,FRAEQB1,JCDECAUX SA,FR0000077919,Media,Media
,,,FRAFCG1,COVIVIO SA,FR0000064578,N/A,N/A
,,,GERABN2,BAYERISCHE MOTOREN WERKE AG,DE0005190037,Automobiles & Parts,Automobiles & Parts
,,,GERADY2,FRESENIUS SE & CO KGAA,DE0005785604,N/A,N/A
,,,GERADZ1,FUCHS PETROLUB SE,DE0005790430,N/A,N/A
,,,GERAFJ1,HOCHTIEF AG,DE0006070006,Construction & Materials,Construction & Materials
,,,GERAHN1,GEA GROUP AG,DE0006602006,General Industrials,General Industrials
,,,GERANV1,HANNOVER RUECK SE,DE0008402215,N/A,N/A
,,,GERARU2,SARTORIUS AG,DE0007165631,Healthcare Equipment & Services,Healthcare Equipment & Services
,,,GERASW1,UNITED INTERNET AG,DE0005089031,N/A,N/A
,,,GERBFO1,CARL ZEISS MEDITEC AG,DE0005313704,N/A,N/A
,,,GERBJL1,WIRECARD AG,DE0007472060,N/A,N/A
,,,GERBLC1,FRAPORT AG FRANKFURT AIRPORT SERVICES,DE0005773303,Industrial Transportation,Industrial Transportation
,,,HKGAQJ1,TECHTRONIC INDUSTRIES CO LTD,HK0669013440,N/A,N/A
,,,HKGARQ1,GALAXY ENTERTAINMENT GROUP LTD,HK0027032686,Travel & Leisure,Travel & Leisure
,,,HKGAYP1,VITASOY INTERNATIONAL HOLDINGS LTD,HK0345001611,N/A,N/A
,,,HKGBDY1,NWS HOLDINGS LTD,BMG668971101,Industrial Engineering,Industrial Engineering
,,,IREABS1,KINGSPAN GROUP PLC,IE0004927939,Construction & Materials,Construction & Materials
,,,IREAHP1,FLUTTER ENTERTAINMENT,IE00BWT6H894,N/A,N/A
,,,ISRADD1,NICE LTD,IL0002730112,N/A,N/A
,,,ITAAHM1,RECORDATI,IT0003828271,N/A,N/A
,,,ITAATI1,DAVIDE CAMPARI MILANO SPA,IT0005252207,Beverages,Beverages
,,,JPNABN1,DISCO,JP3548600000,Electronic & Electrical Equipment,Electronic & Electrical Equipment
,,,JPNACK1,HAMAMATSU PHOTONICS KK,JP3771800004,Technology Hardware & Equipment,Technology Hardware & Equipment
,,,JPNAHU1,PIGEON CORP,JP3801600002,N/A,N/A
,,,JPNAWA1,TOYO SUISAN KAISHA LTD,JP3613000003,Food Producers,Food Producers
,,,JPNAWN1,HULIC CO LTD,JP3360800001,N/A,N/A
,,,JPNBCO1,AIR WATER INC,JP3160670000,Chemicals,Chemicals
,,,JPNBGK1,HISAMITSU PHARMACEUTICAL CO INC,JP3784600003,N/A,N/A
,,,JPNBGQ1,SANTEN PHARMACEUTICAL CO LTD,JP3336000009,Pharmaceuticals & Biotechnology,Pharmaceuticals & Biotechnology
,,,JPNBHD1,KANSAI PAINT CO LTD,JP3229400001,Chemicals,Chemicals
,,,JPNBJE1,SUMITOMO RUBBER INDUSTRIES LTD,JP3404200002,Automobiles & Parts,Automobiles & Parts
,,,JPNBRZ1,RINNAI,JP3977400005,Household Goods,Household Goods
,,,JPNBVG1,NABTESCO CORP,JP3651210001,Industrial Engineering,Industrial Engineering
,,,JPNBWB1,HITACHI CONSTRUCTION MACHINERY CO LTD,JP3787000003,Industrial Engineering,Industrial Engineering
,,,JPNBZM1,BROTHER INDUSTRIES LTD,JP3830000000,Technology Hardware & Equipment,Technology Hardware & Equipment
,,,JPNCLL1,SHIMADZU CORP,JP3357200009,Electronic & Electrical Equipment,Electronic & Electrical Equipment
,,,JPNDEL1,MITSUBISHI UFJ LEASE & FINANCE CO LTD,JP3499800005,N/A,N/A
,,,JPNDIC1,KEIHAN HOLDINGS CO,JP3279400000,Travel & Leisure,Travel & Leisure
,,,JPNDMI1,TOHO GAS,JP3600200004,"Gas, Water & Multiutilities","Gas, Water & Multiutilities"
,,,JPNDPF1,NITORI HOLDINGS CO LTD,JP3756100008,N/A,N/A
,,,JPNDQO1,JAPAN AIRPORT TERMINAL,JP3699400002,N/A,N/A
,,,JPNDSB1,SQUARE ENIX HOLDINGS CO LTD,JP3164630000,N/A,N/A
,,,JPNDVJ1,ALFRESA HOLDINGS CORP,JP3126340003,N/A,N/A
,,,JPNECX1,SANKYO CO LTD,JP3326410002,N/A,N/A
,,,JPNEKI1,MISUMI GROUP INC,JP3885400006,N/A,N/A
,,,JPNEUS1,MEDIPAL HOLDINGS CORP,JP3268950007,N/A,N/A
,,,JPNEWU1,SYSMEX CORP,JP3351100007,Healthcare Equipment & Services,Healthcare Equipment & Services
,,,JPNEXX1,HIKARI TSUSHIN INC,JP3783420007,N/A,N/A
,,,JPNFKH1,Z HOLDINGS CORP,JP3933800009,Software & Computer Services,Software & Computer Services
,,,JPNFME1,TSURUHA HOLDINGS INC,JP3536150000,N/A,N/A
,,,JPNFPG1,KOBAYASHI PHARMACEUTICAL CO LTD,JP3301100008,Pharmaceuticals & Biotechnology,Pharmaceuticals & Biotechnology
,,,JPNFSJ1,KOSE,JP3283650004,Personal Goods,Personal Goods
,,,JPNFTY1,CYBERAGENT INC,JP3311400000,N/A,N/A
,,,JPNFUF1,RAKUTEN INC,JP3967200001,N/A,N/A
,,,JPNFVR1,OTSUKA CORP,JP3188200004,N/A,N/A
,,,JPNFYP1,ABC-MART,JP3152740001,N/A,N/A
,,,JPNGAB1,SBI HOLDINGS INC,JP3436120004,N/A,N/A
,,,JPNGDR1,MCDONALD'S HOLDINGS COMPANY JAPAN LTD,JP3750500005,Travel & Leisure,Travel & Leisure
,,,JPNGEU1,JAPAN REAL ESTATE INVESTMENT CORP,JP3027680002,N/A,N/A
,,,JPNGEV1,NIPPON BUILDING FUND INC,JP3027670003,N/A,N/A
,,,JPNGFP1,WELCIA HOLDINGS CO,JP3274280001,N/A,N/A
,,,JPNGFZ1,DENTSU GROUP INC,JP3551520004,Media,Media
,,,JPNGGX1,NOMURA RESEARCH INSTITUTE LTD,JP3762800005,Support Services,Support Services
,,,JPNGHP1,IIDA GROUP HOLDINGS CO LTD,JP3131090007,N/A,N/A
,,,JPNGIW1,T&D HOLDINGS INC,JP3539220008,N/A,N/A
,,,NETAAC1,HEINEKEN HOLDING NV,NL0000008977,Beverages,Beverages
,,,NETAFT1,KONINKLIJKE VOPAK NV,NL0009432491,N/A,N/A
,,,NETAGB1,RANDSTAD NV,NL0000379121,Support Services,Support Services
,,,NZEATX1,RYMAN HEALTHCARE LTD,NZRYME0001S4,N/A,N/A
,,,SINAMB1,GENTING SINGAPORE LTD,SGXE21576413,Travel & Leisure,Travel & Leisure
,,,SINAPY1,JARDINE MATHESON HOLDINGS LTD,BMG507361001,N/A,N/A
,,,SINAPZ1,JARDINE STRATEGIC HOLDINGS LTD,BMG507641022,N/A,N/A
,,,SINAQG1,HONGKONG LAND HOLDINGS LTD,BMG4587L1090,N/A,N/A
,,,SINAQH1,DAIRY FARM INTERNATIONAL HOLDINGS LTD,BMG2624N1535,N/A,N/A
,,,SINBCV1,SATS LTD,SG1I52882764,N/A,N/A
,,,SINBDQ1,WILMAR INTERNATIONAL LTD,SG1T56930848,N/A,N/A
,,,SPABXD1,SIEMENS GAMESA RENEWABLE ENERGY SA,ES0143416115,Alternative Energy,Alternative Energy
,,,SPACBT1,BANCO DE SABADELL SA,ES0113860A34,N/A,N/A
,,,SWEACE2,HEXAGON AB,SE0000103699,N/A,N/A
,,,SWEAEG2,L E LUNDBERGFORETAGEN AB (PUBL),SE0000108847,N/A,N/A
,,,SWEAMP3,KINNEVIK AB,SE0013256682,N/A,N/A
,,,SWEBAH1,LUNDIN PETROLEUM AB,SE0000825820,Oil & Gas Producers,Oil & Gas Producers
,,,SWEBAM1,BOLIDEN AB,SE0012455673,Mining,Mining
,,,SWIAAK2,JULIUS BAER GRUPPE AG,CH0102484968,N/A,N/A
,,,SWIABM1,EMS CHEMIE HOLDING AG,CH0016440353,N/A,N/A
,,,SWIADB2,CHOCOLADEFABRIKEN LINDT & SPRUENGLI AG,CH0010570759,Food Producers,Food Producers
,,,SWIADB3,CHOCOLADEFABRIKEN LINDT & SPRUENGLI AG,CH0010570767,Food Producers,N/A
,,,SWIAEN2,SCHINDLER HOLDING AG,CH0024638212,Industrial Engineering,Industrial Engineering
,,,SWIAMJ1,KUEHNE UND NAGEL INTERNATIONAL AG,CH0025238863,N/A,N/A
,,,SWIAOL1,STRAUMANN HOLDING AG,CH0012280076,Healthcare Equipment & Services,Healthcare Equipment & Services
,,,SWIAOO1,BARRY CALLEBAUT AG,CH0009002962,N/A,N/A
,,,SWIAPC1,GEBERIT AG,CH0030170408,Construction & Materials,Construction & Materials
,,,SWIAQJ1,SWISS PRIME SITE AG,CH0008038389,N/A,N/A
,,,SWIASE1,TEMENOS AG,CH0012453913,N/A,N/A
,,,UKIAAP1,ANTOFAGASTA PLC,GB0000456144,Mining,Mining
,,,UKIAIM1,WM MORRISON SUPERMARKETS PLC,GB0006043169,Food & Drug Retailers,Food & Drug Retailers
,,,UKIAJE1,PERSIMMON,GB0006825383,N/A,N/A
,,,UKIBTS1,HALMA,GB0004052071,Electronic & Electrical Equipment,Electronic & Electrical Equipment
,,,UKICXT1,SPIRAX-SARCO ENGINEERING PLC,GB00BWFGQN14,Industrial Engineering,Industrial Engineering
,,,UKIDNB1,ST. JAMES'S PLACE PLC,GB0007669376,N/A,N/A
,,,UKIENW1,DCC PLC,IE0002424939,N/A,N/A
,,,UKIFFK1,JD SPORTS FASHION,GB00BYX91H57,N/A,N/A
,,,UKIFFV1,AVEVA GROUP PLC,GB00BBG9VN75,N/A,N/A
,,,UKIHCY1,EASYJET PLC,GB00B7KR2P84,Travel & Leisure,Travel & Leisure
,,,UKIHKO1,LONDON STOCK EXCHANGE GROUP PLC,GB00B0SWJX34,N/A,N/A
,,,USA2HB1,NVIDIA CORP,US67066G1040,Technology Hardware & Equipment,Technology Hardware & Equipment
,,,USA2L21,BOOKING HOLDINGS INC,US09857L1089,N/A,N/A
,,,USA2QH1,F5 NETWORKS INC,US3156161024,N/A,N/A
,,,USA2S71,SBA COMMUNICATIONS CORP,US78410G1040,N/A,N/A
,,,USA2WQ1,BIOMARIN PHARMACEUTICAL INC,US09061G1013,N/A,N/A
,,,USA2XG1,LENNOX INTERNATIONAL INC,US5261071071,N/A,N/A
,,,USA34R1,PACKAGING CORP OF AMERICA,US6951561090,General Industrials,General Industrials
,,,USA3791,EXPEDIA GROUP INC,US30212P3038,N/A,N/A
,,,USA38X1,TELEDYNE TECHNOLOGIES INC,US8793601050,N/A,N/A
,,,USA3LE1,EDWARDS LIFESCIENCES CORP,US28176E1082,Healthcare Equipment & Services,Healthcare Equipment & Services
,,,USA3P81,ON SEMICONDUCTOR CORP,US6821891057,Technology Hardware & Equipment,Technology Hardware & Equipment
,,,USA3RV1,INTUITIVE SURGICAL INC,US46120E6023,N/A,N/A
,,,USA3TJ1,MARVELL TECHNOLOGY GROUP LTD,BMG5876H1051,Technology Hardware & Equipment,Technology Hardware & Equipment
,,,USA3X41,ILLUMINA INC,US4523271090,N/A,N/A
,,,USA4171,EQUINIX INC,US29444U7000,N/A,N/A
,,,USA44Z1,TAPESTRY INC,US8760301072,N/A,N/A
,,,USA48Y1,GARMIN LTD,CH0114405324,N/A,N/A
,,,USA4AK1,GLOBAL PAYMENTS INC,US37940X1028,N/A,N/A
,,,USA4BA1,EXACT SCIENCES CORP,US30063P1057,N/A,N/A
,,,USA4CW1,SEATTLE GENETICS INC,US8125781026,N/A,N/A
,,,USA4H61,ALLIANCE DATA SYSTEMS CORP,US0185811082,N/A,N/A
,,,USA4HF1,WILLIS TOWERS WATSON,IE00BDB6Q211,N/A,N/A
,,,USA4HH1,TECHNIPFMC PLC,GB00BDSFG982,Oil Equipment & Services,Oil Equipment & Services
,,,USA4JB1,ACCENTURE PLC,IE00B4BNMY34,Support Services,Support Services
,,,USA4K91,BUNGE LTD,BMG169621056,Food Producers,Food Producers
,,,USA4NC1,PRINCIPAL FINANCIAL GROUP INC,US74251V1026,N/A,N/A
,,,USA4NM1,ANTHEM INC,US0367521038,Healthcare Equipment & Services,Healthcare Equipment & Services
,,,USA4ON1,ACUITY BRANDS INC,US00508Y1029,N/A,N/A
,,,USA4P51,ADVANCE AUTO PARTS INC,US00751Y1064,N/A,N/A
,,,USA4Q51,CENTENE CORP,US15135B1017,N/A,N/A
,,,USA4QC1,PRUDENTIAL FINANCIAL INC,US7443201022,N/A,N/A
,,,USAAEG1,CHENIERE ENERGY INC,US16411R2085,N/A,N/A
,,,USAAES1,ALLEGHANY CORP,US0171751003,N/A,N/A
,,,USAAWG1,AMETEK INC,US0311001004,N/A,N/A
,,,USAAX61,AMPHENOL CORP,US0320951017,Electronic & Electrical Equipment,Electronic & Electrical Equipment
,,,USABAQ1,AUTODESK INC,US0527691069,Software & Computer Services,Software & Computer Services
,,,USABPA2,BERKSHIRE HATHAWAY INC,US0846707026,N/A,N/A
,,,USABRB2,BIO RAD LABORATORIES INC,US0905722072,N/A,N/A
,,,USACA61,CABOT OIL & GAS CORP,US1270971039,N/A,N/A
,,,USACFI2,CONSTELLATION BRANDS INC,US21036P1084,Beverages,Beverages
,,,USACPQ1,CENTURYLINK INC,US1567001060,Fixed Line Telecommunications,Fixed Line Telecommunications
,,,USACVQ1,CHURCH & DWIGHT CO INC,US1713401024,Household Goods,Household Goods
,,,USACWV2,CARMAX INC,US1431301027,N/A,N/A
,,,USAD2O1,COGNEX CORP,US1924221039,N/A,N/A
,,,USAD6Q1,COMCAST CORP,US20030N1019,N/A,N/A
,,,USADJG1,COOPER COMPANIES INC,US2166484020,N/A,N/A
,,,USADJH1,MOLSON COORS BEVERAGE CO,US60871R2094,Beverages,Beverages
,,,USAEBS3,DUKE REALTY CORP,US2644115055,N/A,N/A
,,,USAECE1,FLOWSERVE CORP,US34354P1057,Industrial Engineering,Industrial Engineering
,,,USAEGX1,EATON VANCE CORP,US2782651036,N/A,N/A
,,,USAEP91,ATMOS ENERGY CORP,US0495601058,N/A,N/A
,,,USAEPK1,EOG RESOURCES INC,US26875P1012,N/A,N/A
,,,USAEVB1,EXPEDITORS INTERN OF WASHINGTON INC,US3021301094,N/A,N/A
,,,USAEWG1,FMC CORP,US3024913036,Chemicals,Chemicals
,,,USAEZR1,FASTENAL CO,US3119001044,N/A,N/A
,,,USAF151,FEDERAL REALTY INVESTMENT TRUST,US3137472060,N/A,N/A
,,,USAF9Z1,M&T BANK CORP,US55261F1049,N/A,N/A
,,,USAFER1,MONSTER BEV CORP,US61174X1090,N/A,N/A
,,,USAFO12,FREEPORT-MCMORAN INC,US35671D8570,Industrial Metals,Industrial Metals
,,,USAFSJ1,GALLAGHER ARTHUR J & CO,US3635761097,N/A,N/A
,,,USAFUQ1,DENTSPLY SIRONA INC,US24906P1093,N/A,N/A
,,,USAG391,NATIONAL RETAIL PROPERTIES INC,US6374171063,N/A,N/A
,,,USAGJ81,HEALTHPEAK PROPERTIES INC,US42250P1030,N/A,N/A
,,,USAGKQ1,HEICO CORP,US4228061093,N/A,N/A
,,,USAGKQ2,HEICO CORP,US4228062083,N/A,N/A
,,,USAGLX1,JACK HENRY & ASSOCIATES INC,US4262811015,N/A,N/A
,,,USAGPJ1,HOLLYFRONTIER CORP,US4361061082,N/A,N/A
,,,USAGPU1,HOLOGIC INC,US4364401012,N/A,N/A
,,,USAGSL1,HORMEL FOODS CORP,US4404521001,Food Producers,Food Producers
,,,USAGUV1,HUMANA INC,US4448591028,Healthcare Equipment & Services,Healthcare Equipment & Services
,,,USAH191,IDEX CORP,US45167R1041,N/A,N/A
,,,USAH1D1,IDEXX LABORATORIES INC,US45168D1046,N/A,N/A
,,,USAHKA1,JACOBS ENGINEERING GROUP INC,US4698141078,N/A,N/A
,,,USAHPD1,EVERGY INC,US30034W1062,Electricity,N/A
,,,USAHUM1,KIMCO REALTY CORP,US49446R1095,N/A,N/A
,,,USAHZM1,LAM RESEARCH CORP,US5128071082,Technology Hardware & Equipment,Technology Hardware & Equipment
,,,USAI5H1,LENNAR CORP,US5260571048,N/A,N/A
,,,USAIGW1,MGM RESORTS INTERNATIONAL,US5529531015,Travel & Leisure,Travel & Leisure
,,,USAIO21,MARKEL CORP,US5705351048,N/A,N/A
,,,USAISE2,MCCORMICK & COMPANY INC,US5797802064,Food Producers,Food Producers
,,,USAJ621,MIDDLEBY CORP,US5962781010,N/A,N/A
,,,USAJWR1,NOBLE ENERGY INC,US6550441058,Oil & Gas Producers,Oil & Gas Producers
,,,USAK8A1,OGE ENERGY CORP,US6708371033,Oil Equipment & Services,Oil Equipment & Services
,,,USAK8F1,OLD DOMINION FREIGHT LINE INC,US6795801009,N/A,N/A
,,,USAK8H1,UDR INC,US9026531049,N/A,N/A
,,,USAKFP1,PULTEGROUP INC,US7458671010,N/A,N/A
,,,USAKOX1,AMERICAN FINANCIAL GROUP INC,US0259321042,N/A,N/A
,,,USAKPZ1,PENTAIR PLC,IE00BLS09M33,Industrial Engineering,Industrial Engineering
,,,USAKTM1,AQUA AMERICA INC,US03836W1036,N/A,N/A
,,,USAKTV1,PVH CORP,US6936561009,Personal Goods,Personal Goods
,,,USAKZM1,BROWN & BROWN INC,US1152361010,N/A,N/A
,,,USAL531,T. ROWE PRICE GROUP INC,US74144T1088,N/A,N/A
,,,USALHG1,RPM INTERNATIONAL INC,US7496851038,N/A,N/A
,,,USALKE1,RAYMOND JAMES FINANCIAL INC,US7547301090,N/A,N/A
,,,USALMK1,REGENERON PHARMACEUTICALS INC,US75886F1075,Pharmaceuticals & Biotechnology,Pharmaceuticals & Biotechnology
,,,USALVQ1,ROLLINS INC,US7757111049,N/A,N/A
,,,USALWK1,ROSS STORES INC,US7782961038,N/A,N/A
,,,USAM1F1,SEI INVESTMENTS CO,US7841171033,N/A,N/A
,,,USAMNV2,A. O. SMITH CORP,US8318652091,N/A,N/A
,,,USAMO51,J M SMUCKER CO,US8326964058,N/A,N/A
,,,USAMO61,SNAP-ON INC,US8330341012,N/A,N/A
,,,USAN3Q1,PUBLIC STORAGE,US74460D1090,N/A,N/A
,,,USANA81,NORTONLIFELOCK INC,US6687711084,Software & Computer Services,Software & Computer Services
,,,USANEO1,JEFFERIES FINANCIAL GROUP INC,US47233W1099,N/A,N/A
,,,USANIH1,TELEFLEX INC,US8793691069,N/A,N/A
,,,USANLJ1,TEVA PHARMACEUTICAL INDUSTRIES LTD,US8816242098,Pharmaceuticals & Biotechnology,Pharmaceuticals & Biotechnology
,,,USANZ71,TYLER TECHNOLOGIES INC,US9022521051,N/A,N/A
,,,USANZF1,TYSON FOODS INC,US9024941034,Food Producers,Food Producers
,,,USAOCS1,UNIVERSAL HEALTH SERVICES INC,US9139031002,N/A,N/A
,,,USAOFA1,VALERO ENERGY CORP,US91913Y1001,N/A,N/A
,,,USAOIJ1,VARIAN MEDICAL SYSTEMS INC,US92220P1057,N/A,N/A
,,,USAOJ61,VENTAS INC,US92276F1003,N/A,N/A
,,,USAOKE1,VERTEX PHARMACEUTICALS INC,US92532F1003,N/A,N/A
,,,USAOOT1,VORNADO REALTY TRUST,US9290421091,N/A,N/A
,,,USAOPL1,ALLIANT ENERGY CORP,US0188021085,Electricity,Electricity
,,,USAOV41,WEST PHARMACEUTICAL SERVICES INC,US9553061055,N/A,N/A
,,,USAP8H1,ZEBRA TECHNOLOGIES CORP,US9892071054,N/A,N/A
,,,USAPER1,PERRIGO CO PLC,IE00BGH1M568,Healthcare Equipment & Services,Healthcare Equipment & Services
,,,USAPGB1,ROPER TECHNOLOGIES INC,US7766961061,N/A,N/A
,,,USAPGQ1,SYNOPSYS INC,US8716071076,N/A,N/A
,,,USAPJT1,MOHAWK INDUSTRIES INC,US6081901042,Household Goods,Household Goods
,,,USAPU51,OMEGA HEALTHCARE INVESTORS INC,US6819361006,N/A,N/A
,,,USAQ4S1,IAC/INTERACTIVECORP,US44919P5089,N/A,N/A
,,,USAQ8B1,EQUITY LIFESTYLE PROPERTIES INC,US29472R1086,N/A,N/A
,,,USAQ9O1,MICROCHIP TECHNOLOGY INC,US5950171042,Technology Hardware & Equipment,Technology Hardware & Equipment
,,,USAQAI1,CHUBB LTD,CH0044328745,N/A,N/A
,,,USAQBZ1,PEOPLE'S UNITED FINANCIAL INC,US7127041058,N/A,N/A
,,,USAQDY1,ROYAL CARIBBEAN CRUISES LTD,LR0008862868,Travel & Leisure,Travel & Leisure
,,,USAQEF1,REINSURANCE GROUP OF AMERICA INC,US7593516047,N/A,N/A
,,,USAQIO1,FLIR SYSTEMS INC,US3024451011,N/A,N/A
,,,USAQMD1,CAMDEN PROPERTY TRUST,US1331311027,N/A,N/A
,,,USAQW51,GARTNER INC,US3666511072,N/A,N/A
,,,USAQYQ1,REGENCY CENTERS CORP,US7588491032,N/A,N/A
,,,USAQZJ1,INCYTE CORP,US45337C1027,N/A,N/A
,,,USAR3X1,SUN COMMUNITIES INC,US8666741041,N/A,N/A
,,,USAR9B1,MID-AMERICA APARTMENT COMMUNITIES INC,US59522J1034,N/A,N/A
,,,USARAR1,ALBEMARLE CORP,US0126531013,Chemicals,Chemicals
,,,USARCB1,O'REILLY AUTOMOTIVE INC,US67103H1077,N/A,N/A
,,,USAREJ1,GILEAD SCIENCES INC,US3755581036,Pharmaceuticals & Biotechnology,Pharmaceuticals & Biotechnology
,,,USARIL1,AMERISOURCEBERGEN CORP,US03073E1055,N/A,N/A
,,,USARKX1,D.R. HORTON INC,US23331A1097,N/A,N/A
,,,USARNJ1,STERIS PLC,IE00BFY8C754,N/A,N/A
,,,USARP41,ALLERGAN PLC,IE00BY9D5467,Pharmaceuticals & Biotechnology,Pharmaceuticals & Biotechnology
,,,USARPX1,WESTROCK CO,US96145D1054,N/A,N/A
,,,USARQI1,FLEX LTD,SG9999000020,Electronic & Electrical Equipment,Electronic & Electrical Equipment
,,,USARRR1,TRACTOR SUPPLY CO,US8923561067,N/A,N/A
,,,USARV21,LIBERTY PROPERTY TRUST,US5311721048,N/A,N/A
,,,USARVZ1,LEAR CORP,US5218652049,N/A,N/A
,,,USARYT1,REALTY INCOME CORP,US7561091049,N/A,N/A
,,,USARZ41,AMERCO,US0235861004,N/A,N/A
,,,USAS5M1,KNIGHT SWIFT TRANSPORTATION HLDGS INC,US4990491049,N/A,N/A
,,,USAS9R1,DOLLAR TREE INC,US2567461080,N/A,N/A
,,,USASBR1,LABORATORY CORPORATION OF AMERICA HLDS,US50540R4092,N/A,N/A
,,,USASFU1,RENAISSANCERE HOLDINGS LTD,BMG7496G1033,N/A,N/A
